Order ID,Order Date,Customer,City,Country,Product Name,Product Category,Unit Price,Quantity,Discount,Freight,Sales Rep
10859,1/29/1998,Frankenversand,München,Germany,Tourtière,Meat/Poultry,7.45,35,0.25,76.1,Nancy Davolio
10859,1/29/1998,Frankenversand,München,Germany,Wimmers gute Semmelknödel,Grains/Cereals,33.25,30,0.25,76.1,Nancy Davolio
10860,1/29/1998,France restauration,Nantes,France,Manjimup Dried Apples,Produce,53,3,0,19.26,Janet Leverling
10860,1/29/1998,France restauration,Nantes,France,Lakkalikööri,Beverages,18,20,0,19.26,Janet Leverling
10861,1/30/1998,White Clover Markets,Seattle,USA,Alice Mutton,Meat/Poultry,39,42,0,14.93,Margaret Peacock
10861,1/30/1998,White Clover Markets,Seattle,USA,Carnarvon Tigers,Seafood,62.5,20,0,14.93,Margaret Peacock
10861,1/30/1998,White Clover Markets,Seattle,USA,Sir Rodney's Scones,Confections,10,40,0,14.93,Margaret Peacock
10861,1/30/1998,White Clover Markets,Seattle,USA,Geitost,Dairy Products,2.5,35,0,14.93,Margaret Peacock
10861,1/30/1998,White Clover Markets,Seattle,USA,Tarte au sucre,Confections,49.3,3,0,14.93,Margaret Peacock
10862,1/30/1998,Lehmanns Marktstand,Frankfurt a.M.,Germany,Queso Cabrales,Dairy Products,21,25,0,53.23,Laura Callahan
10862,1/30/1998,Lehmanns Marktstand,Frankfurt a.M.,Germany,Filo Mix,Grains/Cereals,7,8,0,53.23,Laura Callahan
10863,2/2/1998,HILARION-Abastos,San Cristóbal,Venezuela,Chai,Beverages,18,20,0.15,30.26,Margaret Peacock
10863,2/2/1998,HILARION-Abastos,San Cristóbal,Venezuela,Escargots de Bourgogne,Seafood,13.25,12,0.15,30.26,Margaret Peacock
10864,2/2/1998,Around the Horn,London,UK,Steeleye Stout,Beverages,18,4,0,3.04,Margaret Peacock
10864,2/2/1998,Around the Horn,London,UK,Laughing Lumberjack Lager,Beverages,14,15,0,3.04,Margaret Peacock
10865,2/2/1998,QUICK-Stop,Cunewalde,Germany,Côte de Blaye,Beverages,263.5,60,0.05,348.14,Andrew Fuller
10865,2/2/1998,QUICK-Stop,Cunewalde,Germany,Chartreuse verte,Beverages,18,80,0.05,348.14,Andrew Fuller
10866,2/3/1998,Berglunds snabbköp,Luleå,Sweden,Chang,Beverages,19,21,0.25,109.11,Steven Buchanan
10866,2/3/1998,Berglunds snabbköp,Luleå,Sweden,Guaraná Fantástica,Beverages,4.5,6,0.25,109.11,Steven Buchanan
10866,2/3/1998,Berglunds snabbköp,Luleå,Sweden,Nord-Ost Matjeshering,Seafood,25.89,40,0.25,109.11,Steven Buchanan
10867,2/3/1998,Lonesome Pine Restaurant,Portland,USA,Perth Pasties,Meat/Poultry,32.8,3,0,1.93,Michael Suyama
10868,2/4/1998,Queen Cozinha,Sao Paulo,Brazil,Gumbär Gummibärchen,Confections,31.23,20,0,191.27,Robert King
10868,2/4/1998,Queen Cozinha,Sao Paulo,Brazil,Steeleye Stout,Beverages,18,30,0,191.27,Robert King
10868,2/4/1998,Queen Cozinha,Sao Paulo,Brazil,Maxilaku,Confections,20,42,0.1,191.27,Robert King
10869,2/4/1998,Seven Seas Imports,London,UK,Chai,Beverages,18,40,0,143.28,Steven Buchanan
10869,2/4/1998,Seven Seas Imports,London,UK,Queso Cabrales,Dairy Products,21,10,0,143.28,Steven Buchanan
10869,2/4/1998,Seven Seas Imports,London,UK,Tunnbröd,Grains/Cereals,9,50,0,143.28,Steven Buchanan
10869,2/4/1998,Seven Seas Imports,London,UK,Scottish Longbreads,Confections,12.5,20,0,143.28,Steven Buchanan
10870,2/4/1998,Wolski  Zajazd,Warszawa,Poland,Steeleye Stout,Beverages,18,3,0,12.04,Steven Buchanan
10870,2/4/1998,Wolski  Zajazd,Warszawa,Poland,Manjimup Dried Apples,Produce,53,2,0,12.04,Steven Buchanan
10871,2/5/1998,Bon app',Marseille,France,Grandma's Boysenberry Spread,Condiments,25,50,0.05,112.27,Anne Dodsworth
10871,2/5/1998,Bon app',Marseille,France,Pavlova,Confections,17.45,12,0.05,112.27,Anne Dodsworth
10871,2/5/1998,Bon app',Marseille,France,Alice Mutton,Meat/Poultry,39,16,0.05,112.27,Anne Dodsworth
10872,2/5/1998,Godos Cocina Típica,Sevilla,Spain,Pâté chinois,Meat/Poultry,24,10,0.05,175.32,Steven Buchanan
10872,2/5/1998,Godos Cocina Típica,Sevilla,Spain,Tarte au sucre,Confections,49.3,20,0.05,175.32,Steven Buchanan
10872,2/5/1998,Godos Cocina Típica,Sevilla,Spain,Wimmers gute Semmelknödel,Grains/Cereals,33.25,15,0.05,175.32,Steven Buchanan
10872,2/5/1998,Godos Cocina Típica,Sevilla,Spain,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,21,0.05,175.32,Steven Buchanan
10873,2/6/1998,Wilman Kala,Helsinki,Finland,Sir Rodney's Scones,Confections,10,20,0,0.82,Margaret Peacock
10873,2/6/1998,Wilman Kala,Helsinki,Finland,Rössle Sauerkraut,Produce,45.6,3,0,0.82,Margaret Peacock
10874,2/6/1998,Godos Cocina Típica,Sevilla,Spain,Ikura,Seafood,31,10,0,19.58,Steven Buchanan
10875,2/6/1998,Berglunds snabbköp,Luleå,Sweden,Teatime Chocolate Biscuits,Confections,9.2,25,0,32.37,Margaret Peacock
10875,2/6/1998,Berglunds snabbköp,Luleå,Sweden,Zaanse koeken,Confections,9.5,21,0.1,32.37,Margaret Peacock
10875,2/6/1998,Berglunds snabbköp,Luleå,Sweden,Maxilaku,Confections,20,15,0,32.37,Margaret Peacock
10876,2/9/1998,Bon app',Marseille,France,Spegesild,Seafood,12,21,0,60.42,Robert King
10876,2/9/1998,Bon app',Marseille,France,Wimmers gute Semmelknödel,Grains/Cereals,33.25,20,0,60.42,Robert King
10877,2/9/1998,Ricardo Adocicados,Rio de Janeiro,Brazil,Pavlova,Confections,17.45,30,0.25,38.06,Nancy Davolio
10877,2/9/1998,Ricardo Adocicados,Rio de Janeiro,Brazil,Carnarvon Tigers,Seafood,62.5,25,0,38.06,Nancy Davolio
10878,2/10/1998,QUICK-Stop,Cunewalde,Germany,Sir Rodney's Marmalade,Confections,81,20,0.05,46.69,Margaret Peacock
10879,2/10/1998,Wilman Kala,Helsinki,Finland,Boston Crab Meat,Seafood,18.4,12,0,8.5,Janet Leverling
10879,2/10/1998,Wilman Kala,Helsinki,Finland,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,10,0,8.5,Janet Leverling
10879,2/10/1998,Wilman Kala,Helsinki,Finland,Lakkalikööri,Beverages,18,10,0,8.5,Janet Leverling
10880,2/10/1998,Folk och fä HB,Bräcke,Sweden,Tunnbröd,Grains/Cereals,9,30,0.2,88.01,Robert King
10880,2/10/1998,Folk och fä HB,Bräcke,Sweden,Sirop d'érable,Condiments,28.5,30,0.2,88.01,Robert King
10880,2/10/1998,Folk och fä HB,Bräcke,Sweden,Outback Lager,Beverages,15,50,0.2,88.01,Robert King
10881,2/11/1998,Cactus Comidas para llevar,Buenos Aires,Argentina,Röd Kaviar,Seafood,15,10,0,2.84,Margaret Peacock
10882,2/11/1998,Save-a-lot Markets,Boise,USA,Singaporean Hokkien Fried Mee,Grains/Cereals,14,25,0,23.1,Margaret Peacock
10882,2/11/1998,Save-a-lot Markets,Boise,USA,Maxilaku,Confections,20,20,0.15,23.1,Margaret Peacock
10882,2/11/1998,Save-a-lot Markets,Boise,USA,Tourtière,Meat/Poultry,7.45,32,0.15,23.1,Margaret Peacock
10883,2/12/1998,Lonesome Pine Restaurant,Portland,USA,Guaraná Fantástica,Beverages,4.5,8,0,0.53,Laura Callahan
10884,2/12/1998,Let's Stop N Shop,San Francisco,USA,Sir Rodney's Scones,Confections,10,40,0.05,90.97,Margaret Peacock
10884,2/12/1998,Let's Stop N Shop,San Francisco,USA,Gnocchi di nonna Alice,Grains/Cereals,38,21,0.05,90.97,Margaret Peacock
10884,2/12/1998,Let's Stop N Shop,San Francisco,USA,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,12,0.05,90.97,Margaret Peacock
10885,2/12/1998,Suprêmes délices,Charleroi,Belgium,Chang,Beverages,19,20,0,5.64,Michael Suyama
10885,2/12/1998,Suprêmes délices,Charleroi,Belgium,Guaraná Fantástica,Beverages,4.5,12,0,5.64,Michael Suyama
10885,2/12/1998,Suprêmes délices,Charleroi,Belgium,Outback Lager,Beverages,15,30,0,5.64,Michael Suyama
10885,2/12/1998,Suprêmes délices,Charleroi,Belgium,Original Frankfurter grüne Soße,Condiments,13,25,0,5.64,Michael Suyama
10886,2/13/1998,Hanari Carnes,Rio de Janeiro,Brazil,Ikura,Seafood,31,70,0,4.99,Nancy Davolio
10886,2/13/1998,Hanari Carnes,Rio de Janeiro,Brazil,Gorgonzola Telino,Dairy Products,12.5,35,0,4.99,Nancy Davolio
10886,2/13/1998,Hanari Carnes,Rio de Janeiro,Brazil,Original Frankfurter grüne Soße,Condiments,13,40,0,4.99,Nancy Davolio
10887,2/13/1998,Galería del gastrónomo,Barcelona,Spain,NuNuCa Nuß-Nougat-Creme,Confections,14,5,0,1.25,Laura Callahan
10888,2/16/1998,Godos Cocina Típica,Sevilla,Spain,Chang,Beverages,19,20,0,51.87,Nancy Davolio
10888,2/16/1998,Godos Cocina Típica,Sevilla,Spain,Scottish Longbreads,Confections,12.5,18,0,51.87,Nancy Davolio
10889,2/16/1998,Rattlesnake Canyon Grocery,Albuquerque,USA,Queso Cabrales,Dairy Products,21,40,0,280.61,Anne Dodsworth
10889,2/16/1998,Rattlesnake Canyon Grocery,Albuquerque,USA,Côte de Blaye,Beverages,263.5,40,0,280.61,Anne Dodsworth
10890,2/16/1998,Du monde entier,Nantes,France,Alice Mutton,Meat/Poultry,39,15,0,32.76,Robert King
10890,2/16/1998,Du monde entier,Nantes,France,Sasquatch Ale,Beverages,14,10,0,32.76,Robert King
10890,2/16/1998,Du monde entier,Nantes,France,Jack's New England Clam Chowder,Seafood,9.65,14,0,32.76,Robert King
10891,2/17/1998,Lehmanns Marktstand,Frankfurt a.M.,Germany,Nord-Ost Matjeshering,Seafood,25.89,15,0.05,20.37,Robert King
10892,2/17/1998,Maison Dewey,Bruxelles,Belgium,Raclette Courdavault,Dairy Products,55,40,0.05,120.27,Margaret Peacock
10893,2/18/1998,Königlich Essen,Brandenburg,Germany,Northwoods Cranberry Sauce,Condiments,40,30,0,77.78,Anne Dodsworth
10893,2/18/1998,Königlich Essen,Brandenburg,Germany,Guaraná Fantástica,Beverages,4.5,10,0,77.78,Anne Dodsworth
10893,2/18/1998,Königlich Essen,Brandenburg,Germany,Thüringer Rostbratwurst,Meat/Poultry,123.79,24,0,77.78,Anne Dodsworth
10893,2/18/1998,Königlich Essen,Brandenburg,Germany,Nord-Ost Matjeshering,Seafood,25.89,35,0,77.78,Anne Dodsworth
10893,2/18/1998,Königlich Essen,Brandenburg,Germany,Inlagd Sill,Seafood,19,20,0,77.78,Anne Dodsworth
10894,2/18/1998,Save-a-lot Markets,Boise,USA,Konbu,Seafood,6,28,0.05,116.13,Nancy Davolio
10894,2/18/1998,Save-a-lot Markets,Boise,USA,Gudbrandsdalsost,Dairy Products,36,50,0.05,116.13,Nancy Davolio
10894,2/18/1998,Save-a-lot Markets,Boise,USA,Rhönbräu Klosterbier,Beverages,7.75,120,0.05,116.13,Nancy Davolio
10895,2/18/1998,Ernst Handel,Graz,Austria,Guaraná Fantástica,Beverages,4.5,110,0,162.75,Janet Leverling
10895,2/18/1998,Ernst Handel,Graz,Austria,Chartreuse verte,Beverages,18,45,0,162.75,Janet Leverling
10895,2/18/1998,Ernst Handel,Graz,Austria,Boston Crab Meat,Seafood,18.4,91,0,162.75,Janet Leverling
10895,2/18/1998,Ernst Handel,Graz,Austria,Camembert Pierrot,Dairy Products,34,100,0,162.75,Janet Leverling
10896,2/19/1998,Maison Dewey,Bruxelles,Belgium,Rogede sild,Seafood,9.5,15,0,32.45,Robert King
10896,2/19/1998,Maison Dewey,Bruxelles,Belgium,Gnocchi di nonna Alice,Grains/Cereals,38,16,0,32.45,Robert King
10897,2/19/1998,Hungry Owl All-Night Grocers,Cork,Ireland,Thüringer Rostbratwurst,Meat/Poultry,123.79,80,0,603.54,Janet Leverling
10897,2/19/1998,Hungry Owl All-Night Grocers,Cork,Ireland,Nord-Ost Matjeshering,Seafood,25.89,36,0,603.54,Janet Leverling
10898,2/20/1998,Océano Atlántico Ltda.,Buenos Aires,Argentina,Konbu,Seafood,6,5,0,1.27,Margaret Peacock
10899,2/20/1998,LILA-Supermercado,Barquisimeto,Venezuela,Chartreuse verte,Beverages,18,8,0.15,1.21,Steven Buchanan
10900,2/20/1998,Wellington Importadora,Resende,Brazil,Outback Lager,Beverages,15,3,0.25,1.66,Nancy Davolio
10901,2/23/1998,HILARION-Abastos,San Cristóbal,Venezuela,Jack's New England Clam Chowder,Seafood,9.65,30,0,62.09,Margaret Peacock
10901,2/23/1998,HILARION-Abastos,San Cristóbal,Venezuela,Flotemysost,Dairy Products,21.5,30,0,62.09,Margaret Peacock
10902,2/23/1998,Folk och fä HB,Bräcke,Sweden,Pâté chinois,Meat/Poultry,24,30,0.15,44.15,Nancy Davolio
10902,2/23/1998,Folk och fä HB,Bräcke,Sweden,Tarte au sucre,Confections,49.3,6,0.15,44.15,Nancy Davolio
10903,2/24/1998,Hanari Carnes,Rio de Janeiro,Brazil,Konbu,Seafood,6,40,0,36.71,Janet Leverling
10903,2/24/1998,Hanari Carnes,Rio de Janeiro,Brazil,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,21,0,36.71,Janet Leverling
10903,2/24/1998,Hanari Carnes,Rio de Janeiro,Brazil,Scottish Longbreads,Confections,12.5,20,0,36.71,Janet Leverling
10904,2/24/1998,White Clover Markets,Seattle,USA,Escargots de Bourgogne,Seafood,13.25,15,0,162.95,Janet Leverling
10904,2/24/1998,White Clover Markets,Seattle,USA,Tarte au sucre,Confections,49.3,35,0,162.95,Janet Leverling
10905,2/24/1998,Wellington Importadora,Resende,Brazil,Chai,Beverages,18,20,0.05,13.72,Anne Dodsworth
10906,2/25/1998,Wolski  Zajazd,Warszawa,Poland,Sirop d'érable,Condiments,28.5,15,0,26.29,Margaret Peacock
10907,2/25/1998,Spécialités du monde,Paris,France,Rhönbräu Klosterbier,Beverages,7.75,14,0,9.19,Michael Suyama
10908,2/26/1998,Reggiani Caseifici,Reggio Emilia,Italy,Uncle Bob's Organic Dried Pears,Produce,30,20,0.05,32.96,Margaret Peacock
10908,2/26/1998,Reggiani Caseifici,Reggio Emilia,Italy,Filo Mix,Grains/Cereals,7,14,0.05,32.96,Margaret Peacock
10909,2/26/1998,Santé Gourmet,Stavern,Norway,Uncle Bob's Organic Dried Pears,Produce,30,12,0,53.05,Nancy Davolio
10909,2/26/1998,Santé Gourmet,Stavern,Norway,Pavlova,Confections,17.45,15,0,53.05,Nancy Davolio
10909,2/26/1998,Santé Gourmet,Stavern,Norway,Jack's New England Clam Chowder,Seafood,9.65,5,0,53.05,Nancy Davolio
10910,2/26/1998,Wilman Kala,Helsinki,Finland,Teatime Chocolate Biscuits,Confections,9.2,12,0,38.11,Nancy Davolio
10910,2/26/1998,Wilman Kala,Helsinki,Finland,Maxilaku,Confections,20,10,0,38.11,Nancy Davolio
10910,2/26/1998,Wilman Kala,Helsinki,Finland,Sirop d'érable,Condiments,28.5,5,0,38.11,Nancy Davolio
10911,2/26/1998,Godos Cocina Típica,Sevilla,Spain,Chai,Beverages,18,10,0,38.19,Janet Leverling
10911,2/26/1998,Godos Cocina Típica,Sevilla,Spain,Alice Mutton,Meat/Poultry,39,12,0,38.19,Janet Leverling
10911,2/26/1998,Godos Cocina Típica,Sevilla,Spain,Laughing Lumberjack Lager,Beverages,14,15,0,38.19,Janet Leverling
10912,2/26/1998,Hungry Owl All-Night Grocers,Cork,Ireland,Queso Cabrales,Dairy Products,21,40,0.25,580.91,Andrew Fuller
10912,2/26/1998,Hungry Owl All-Night Grocers,Cork,Ireland,Thüringer Rostbratwurst,Meat/Poultry,123.79,60,0.25,580.91,Andrew Fuller
10913,2/26/1998,Queen Cozinha,Sao Paulo,Brazil,Chef Anton's Cajun Seasoning,Condiments,22,30,0.25,33.05,Margaret Peacock
10913,2/26/1998,Queen Cozinha,Sao Paulo,Brazil,Geitost,Dairy Products,2.5,40,0.25,33.05,Margaret Peacock
10913,2/26/1998,Queen Cozinha,Sao Paulo,Brazil,Escargots de Bourgogne,Seafood,13.25,15,0,33.05,Margaret Peacock
10914,2/27/1998,Queen Cozinha,Sao Paulo,Brazil,Flotemysost,Dairy Products,21.5,25,0,21.19,Michael Suyama
10915,2/27/1998,Tortuga Restaurante,México D.F.,Mexico,Alice Mutton,Meat/Poultry,39,10,0,3.51,Andrew Fuller
10915,2/27/1998,Tortuga Restaurante,México D.F.,Mexico,Geitost,Dairy Products,2.5,30,0,3.51,Andrew Fuller
10915,2/27/1998,Tortuga Restaurante,México D.F.,Mexico,Tourtière,Meat/Poultry,7.45,10,0,3.51,Andrew Fuller
10916,2/27/1998,Rancho grande,Buenos Aires,Argentina,Pavlova,Confections,17.45,6,0,63.77,Nancy Davolio
10916,2/27/1998,Rancho grande,Buenos Aires,Argentina,Mascarpone Fabioli,Dairy Products,32,6,0,63.77,Nancy Davolio
10916,2/27/1998,Rancho grande,Buenos Aires,Argentina,Ravioli Angelo,Grains/Cereals,19.5,20,0,63.77,Nancy Davolio
10917,3/2/1998,Romero y tomillo,Madrid,Spain,Nord-Ost Matjeshering,Seafood,25.89,1,0,8.29,Margaret Peacock
10917,3/2/1998,Romero y tomillo,Madrid,Spain,Camembert Pierrot,Dairy Products,34,10,0,8.29,Margaret Peacock
10918,3/2/1998,Bottom-Dollar Markets,Tsawassen,Canada,Chai,Beverages,18,60,0.25,48.83,Janet Leverling
10918,3/2/1998,Bottom-Dollar Markets,Tsawassen,Canada,Camembert Pierrot,Dairy Products,34,25,0.25,48.83,Janet Leverling
10919,3/2/1998,LINO-Delicateses,I. de Margarita,Venezuela,Pavlova,Confections,17.45,24,0,19.8,Andrew Fuller
10919,3/2/1998,LINO-Delicateses,I. de Margarita,Venezuela,NuNuCa Nuß-Nougat-Creme,Confections,14,24,0,19.8,Andrew Fuller
10919,3/2/1998,LINO-Delicateses,I. de Margarita,Venezuela,Boston Crab Meat,Seafood,18.4,20,0,19.8,Andrew Fuller
10920,3/3/1998,Around the Horn,London,UK,Valkoinen suklaa,Confections,16.25,24,0,29.61,Margaret Peacock
10921,3/3/1998,Vaffeljernet,Århus,Denmark,Steeleye Stout,Beverages,18,10,0,176.48,Nancy Davolio
10921,3/3/1998,Vaffeljernet,Århus,Denmark,Vegie-spread,Condiments,43.9,40,0,176.48,Nancy Davolio
10922,3/3/1998,Hanari Carnes,Rio de Janeiro,Brazil,Alice Mutton,Meat/Poultry,39,15,0,62.74,Steven Buchanan
10922,3/3/1998,Hanari Carnes,Rio de Janeiro,Brazil,Guaraná Fantástica,Beverages,4.5,35,0,62.74,Steven Buchanan
10923,3/3/1998,La maison d'Asie,Toulouse,France,Singaporean Hokkien Fried Mee,Grains/Cereals,14,10,0.2,68.26,Robert King
10923,3/3/1998,La maison d'Asie,Toulouse,France,Ipoh Coffee,Beverages,46,10,0.2,68.26,Robert King
10923,3/3/1998,La maison d'Asie,Toulouse,France,Laughing Lumberjack Lager,Beverages,14,24,0.2,68.26,Robert King
10924,3/4/1998,Berglunds snabbköp,Luleå,Sweden,Ikura,Seafood,31,20,0.1,151.52,Janet Leverling
10924,3/4/1998,Berglunds snabbköp,Luleå,Sweden,Rössle Sauerkraut,Produce,45.6,30,0.1,151.52,Janet Leverling
10924,3/4/1998,Berglunds snabbköp,Luleå,Sweden,Rhönbräu Klosterbier,Beverages,7.75,6,0,151.52,Janet Leverling
10925,3/4/1998,Hanari Carnes,Rio de Janeiro,Brazil,Inlagd Sill,Seafood,19,25,0.15,2.27,Janet Leverling
10925,3/4/1998,Hanari Carnes,Rio de Janeiro,Brazil,Filo Mix,Grains/Cereals,7,12,0.15,2.27,Janet Leverling
10926,3/4/1998,Ana Trujillo Emparedados y helados,México D.F.,Mexico,Queso Cabrales,Dairy Products,21,2,0,39.92,Margaret Peacock
10926,3/4/1998,Ana Trujillo Emparedados y helados,México D.F.,Mexico,Konbu,Seafood,6,10,0,39.92,Margaret Peacock
10926,3/4/1998,Ana Trujillo Emparedados y helados,México D.F.,Mexico,Teatime Chocolate Biscuits,Confections,9.2,7,0,39.92,Margaret Peacock
10926,3/4/1998,Ana Trujillo Emparedados y helados,México D.F.,Mexico,Mozzarella di Giovanni,Dairy Products,34.8,10,0,39.92,Margaret Peacock
10927,3/5/1998,La corne d'abondance,Versailles,France,Sir Rodney's Marmalade,Confections,81,5,0,19.79,Margaret Peacock
10927,3/5/1998,La corne d'abondance,Versailles,France,Filo Mix,Grains/Cereals,7,5,0,19.79,Margaret Peacock
10927,3/5/1998,La corne d'abondance,Versailles,France,Lakkalikööri,Beverages,18,20,0,19.79,Margaret Peacock
10928,3/5/1998,Galería del gastrónomo,Barcelona,Spain,Zaanse koeken,Confections,9.5,5,0,1.36,Nancy Davolio
10928,3/5/1998,Galería del gastrónomo,Barcelona,Spain,Lakkalikööri,Beverages,18,5,0,1.36,Nancy Davolio
10929,3/5/1998,Frankenversand,München,Germany,Sir Rodney's Scones,Confections,10,60,0,33.93,Michael Suyama
10929,3/5/1998,Frankenversand,München,Germany,Rhönbräu Klosterbier,Beverages,7.75,49,0,33.93,Michael Suyama
10929,3/5/1998,Frankenversand,München,Germany,Original Frankfurter grüne Soße,Condiments,13,15,0,33.93,Michael Suyama
10930,3/6/1998,Suprêmes délices,Charleroi,Belgium,Sir Rodney's Scones,Confections,10,36,0,15.55,Margaret Peacock
10930,3/6/1998,Suprêmes délices,Charleroi,Belgium,Schoggi Schokolade,Confections,43.9,25,0,15.55,Margaret Peacock
10930,3/6/1998,Suprêmes délices,Charleroi,Belgium,Pâté chinois,Meat/Poultry,24,25,0.2,15.55,Margaret Peacock
10930,3/6/1998,Suprêmes délices,Charleroi,Belgium,Escargots de Bourgogne,Seafood,13.25,30,0.2,15.55,Margaret Peacock
10931,3/6/1998,Richter Supermarkt,Genève,Switzerland,Konbu,Seafood,6,42,0.15,13.6,Margaret Peacock
10931,3/6/1998,Richter Supermarkt,Genève,Switzerland,Ravioli Angelo,Grains/Cereals,19.5,30,0,13.6,Margaret Peacock
10932,3/6/1998,Bon app',Marseille,France,Pavlova,Confections,17.45,30,0.1,134.64,Laura Callahan
10932,3/6/1998,Bon app',Marseille,France,Tarte au sucre,Confections,49.3,14,0.1,134.64,Laura Callahan
10932,3/6/1998,Bon app',Marseille,France,Mozzarella di Giovanni,Dairy Products,34.8,16,0,134.64,Laura Callahan
10932,3/6/1998,Bon app',Marseille,France,Rhönbräu Klosterbier,Beverages,7.75,20,0.1,134.64,Laura Callahan
10933,3/6/1998,Island Trading,Cowes,UK,Perth Pasties,Meat/Poultry,32.8,2,0,54.15,Michael Suyama
10933,3/6/1998,Island Trading,Cowes,UK,Sirop d'érable,Condiments,28.5,30,0,54.15,Michael Suyama
10934,3/9/1998,Lehmanns Marktstand,Frankfurt a.M.,Germany,Grandma's Boysenberry Spread,Condiments,25,20,0,32.01,Janet Leverling
10935,3/9/1998,Wellington Importadora,Resende,Brazil,Chai,Beverages,18,21,0,47.59,Margaret Peacock
10935,3/9/1998,Wellington Importadora,Resende,Brazil,Carnarvon Tigers,Seafood,62.5,4,0.25,47.59,Margaret Peacock
10935,3/9/1998,Wellington Importadora,Resende,Brazil,Tunnbröd,Grains/Cereals,9,8,0.25,47.59,Margaret Peacock
10936,3/9/1998,Great Lakes Food Market,Eugene,USA,Inlagd Sill,Seafood,19,30,0.2,33.68,Janet Leverling
10937,3/10/1998,Cactus Comidas para llevar,Buenos Aires,Argentina,Rössle Sauerkraut,Produce,45.6,8,0,31.51,Robert King
10937,3/10/1998,Cactus Comidas para llevar,Buenos Aires,Argentina,Sasquatch Ale,Beverages,14,20,0,31.51,Robert King
10938,3/10/1998,QUICK-Stop,Cunewalde,Germany,Konbu,Seafood,6,20,0.25,31.89,Janet Leverling
10938,3/10/1998,QUICK-Stop,Cunewalde,Germany,Ipoh Coffee,Beverages,46,24,0.25,31.89,Janet Leverling
10938,3/10/1998,QUICK-Stop,Cunewalde,Germany,Camembert Pierrot,Dairy Products,34,49,0.25,31.89,Janet Leverling
10938,3/10/1998,QUICK-Stop,Cunewalde,Germany,Flotemysost,Dairy Products,21.5,35,0.25,31.89,Janet Leverling
10939,3/10/1998,Magazzini Alimentari Riuniti,Bergamo,Italy,Chang,Beverages,19,10,0.15,76.33,Andrew Fuller
10939,3/10/1998,Magazzini Alimentari Riuniti,Bergamo,Italy,Laughing Lumberjack Lager,Beverages,14,40,0.15,76.33,Andrew Fuller
10940,3/11/1998,Bon app',Marseille,France,Uncle Bob's Organic Dried Pears,Produce,30,8,0,19.77,Laura Callahan
10940,3/11/1998,Bon app',Marseille,France,Konbu,Seafood,6,20,0,19.77,Laura Callahan
10941,3/11/1998,Save-a-lot Markets,Boise,USA,Gorgonzola Telino,Dairy Products,12.5,44,0.25,400.81,Robert King
10941,3/11/1998,Save-a-lot Markets,Boise,USA,Tarte au sucre,Confections,49.3,30,0.25,400.81,Robert King
10941,3/11/1998,Save-a-lot Markets,Boise,USA,Scottish Longbreads,Confections,12.5,80,0.25,400.81,Robert King
10941,3/11/1998,Save-a-lot Markets,Boise,USA,Mozzarella di Giovanni,Dairy Products,34.8,50,0,400.81,Robert King
10942,3/11/1998,Reggiani Caseifici,Reggio Emilia,Italy,Maxilaku,Confections,20,28,0,17.95,Anne Dodsworth
10943,3/11/1998,B's Beverages,London,UK,Konbu,Seafood,6,15,0,2.17,Margaret Peacock
10943,3/11/1998,B's Beverages,London,UK,Gustaf's Knäckebröd,Grains/Cereals,21,21,0,2.17,Margaret Peacock
10943,3/11/1998,B's Beverages,London,UK,Spegesild,Seafood,12,15,0,2.17,Margaret Peacock
10944,3/12/1998,Bottom-Dollar Markets,Tsawassen,Canada,Queso Cabrales,Dairy Products,21,5,0.25,52.92,Michael Suyama
10944,3/12/1998,Bottom-Dollar Markets,Tsawassen,Canada,Gula Malacca,Condiments,19.45,18,0.25,52.92,Michael Suyama
10944,3/12/1998,Bottom-Dollar Markets,Tsawassen,Canada,Gnocchi di nonna Alice,Grains/Cereals,38,18,0,52.92,Michael Suyama
10945,3/12/1998,Morgenstern Gesundkost,Leipzig,Germany,Konbu,Seafood,6,20,0,10.22,Margaret Peacock
10945,3/12/1998,Morgenstern Gesundkost,Leipzig,Germany,Gorgonzola Telino,Dairy Products,12.5,10,0,10.22,Margaret Peacock
10946,3/12/1998,Vaffeljernet,Århus,Denmark,Ikura,Seafood,31,25,0,27.2,Nancy Davolio
10946,3/12/1998,Vaffeljernet,Århus,Denmark,Guaraná Fantástica,Beverages,4.5,25,0,27.2,Nancy Davolio
10946,3/12/1998,Vaffeljernet,Århus,Denmark,Original Frankfurter grüne Soße,Condiments,13,40,0,27.2,Nancy Davolio
10947,3/13/1998,B's Beverages,London,UK,Raclette Courdavault,Dairy Products,55,4,0,3.26,Janet Leverling
10948,3/13/1998,Godos Cocina Típica,Sevilla,Spain,Valkoinen suklaa,Confections,16.25,9,0,23.39,Janet Leverling
10948,3/13/1998,Godos Cocina Típica,Sevilla,Spain,Manjimup Dried Apples,Produce,53,40,0,23.39,Janet Leverling
10948,3/13/1998,Godos Cocina Típica,Sevilla,Spain,Pâté chinois,Meat/Poultry,24,4,0,23.39,Janet Leverling
10949,3/13/1998,Bottom-Dollar Markets,Tsawassen,Canada,Grandma's Boysenberry Spread,Condiments,25,12,0,74.44,Andrew Fuller
